"FF",2024-05-03,88.4,1.34,5.86,641857,527048,NA,"ball",14,"R","L","L","PIT","COL","B",NA,NA,0,0,2024,1.19,0.93,1.62,2.38,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,87.3,2081,5.5,745510,54.98,NA,NA,NA,NA,38,1,"4-Seam Fastball",0,0,0,137,0
"SI",2024-05-03,91.6,0.88,5.7,641857,527048,"single","hit_into_play",5,"R","L","L","PIT","COL","X",9,"ground_ball",0,2,2024,1.59,0.93,-0.03,2.54,NA,NA,607732,2,3,"Top",167.81,125.41,127,108.8,7,91,1958,5.9,745510,54.6,0.717,0.678,1,4,20,4,"Sinker",0,0,0,138,-0.022
"SI",2024-05-03,91.7,0.8,5.67,641857,527048,NA,"foul",6,"R","L","L","PIT","COL","S",NA,NA,0,2,2024,1.37,0.86,0.38,2.58,NA,NA,607732,2,3,"Top",NA,NA,146,64.1,61,91,2034,5.8,745510,54.74,NA,NA,NA,NA,20,3,"Sinker",0,0,0,137,0
"FC",2024-05-03,89.1,0.99,5.68,641857,527048,NA,"called_strike",4,"R","L","L","PIT","COL","S",NA,NA,0,1,2024,0.06,0.94,-0.59,2.41,NA,NA,607732,2,3,"Top",NA,NA,NA,NA,NA,88.6,2263,5.8,745510,54.68,NA,NA,NA,NA,20,2,"Cutter",0,0,0,154,0
"CH",2024-05-03,83.8,1.12,5.83,641857,527048,NA,"foul",6,"R","L","L","PIT","COL","S",NA,NA,0,0,2024,1.15,0.95,0.5,2.32,NA,NA,607732,2,3,"Top",NA,NA,219,109.5,13,83,1690,5.6,745510,54.91,NA,NA,NA,NA,20,1,"Changeup",0,0,0,126,0
"FC",2024-05-03,92,-1.48,5.84,641857,676702,"strikeout","foul_tip",9,"R","L","R","PIT","COL","S",2,NA,2,2,2024,0.21,0.79,0.36,1.98,NA,NA,NA,2,7,"Top",NA,NA,NA,NA,NA,92.3,2745,6.3,745510,54.16,NA,0,0,NA,50,6,"Cutter",3,0,3,180,0.005
"FF",2024-05-03,95.3,-1.3,5.93,641857,676702,NA,"foul",9,"R","L","R","PIT","COL","S",NA,NA,2,2,2024,0.03,1.29,0.3,1.56,NA,NA,NA,2,7,"Top",NA,NA,NA,NA,NA,94.6,2810,6,745510,54.53,NA,NA,NA,NA,50,5,"4-Seam Fastball",3,0,3,204,0
"FF",2024-05-03,95.1,-1.33,5.96,641857,676702,NA,"ball",14,"R","L","R","PIT","COL","B",NA,NA,1,2,2024,-0.11,1.43,0.81,1.14,NA,NA,NA,2,7,"Top",NA,NA,NA,NA,NA,94.8,2683,6.1,745510,54.41,NA,NA,NA,NA,50,4,"4-Seam Fastball",3,0,3,213,0
"FC",2024-05-03,89.7,-1.45,5.98,641857,676702,NA,"called_strike",2,"R","L","R","PIT","COL","S",NA,NA,1,1,2024,0.23,0.63,-0.18,3.09,NA,NA,NA,2,7,"Top",NA,NA,NA,NA,NA,89,2790,5.8,745510,54.67,NA,NA,NA,NA,50,3,"Cutter",3,0,3,169,0
"FF",2024-05-03,95.1,-1.32,6.09,641857,676702,NA,"foul",5,"R","L","R","PIT","COL","S",NA,NA,1,0,2024,-0.3,1.37,-0.19,2.65,NA,NA,NA,2,7,"Top",NA,NA,218,73.3,28,94.5,2670,5.9,745510,54.55,NA,NA,NA,NA,50,2,"4-Seam Fastball",3,0,3,203,0
"SI",2024-05-03,95.4,-1.45,5.95,641857,676702,NA,"ball",13,"R","L","R","PIT","COL","B",NA,NA,0,0,2024,-0.58,1.34,-0.31,1.3,NA,NA,NA,2,7,"Top",NA,NA,NA,NA,NA,94.5,2586,5.9,745510,54.63,NA,NA,NA,NA,50,1,"Sinker",3,0,3,213,0
"SL",2024-05-03,91.6,-1.61,5.95,641857,693312,"field_out","hit_into_play",8,"R","L","R","PIT","COL","X",8,"line_drive",2,2,2024,0.27,0.26,0.04,2.19,NA,678662,686668,2,9,"Top",128.2,49.09,370,110.6,17,93.1,2573,6.9,745510,53.62,0.751,0.971,0,6,67,5,"Slider",3,0,3,109,0.006
"FF",2024-05-03,99.1,-1.57,6.06,641857,693312,NA,"ball",11,"R","L","R","PIT","COL","B",NA,NA,1,2,2024,-0.86,1.41,-0.62,3.78,NA,678662,686668,2,9,"Top",NA,NA,NA,NA,NA,100.2,2443,6.8,745510,53.71,NA,NA,NA,NA,67,4,"4-Seam Fastball",3,0,3,218,0
"FF",2024-05-03,99.2,-1.56,6.03,641857,693312,NA,"foul",4,"R","L","R","PIT","COL","S",NA,NA,1,1,2024,-0.91,1.36,-0.31,2.7,NA,678662,686668,2,9,"Top",NA,NA,195,80.5,17,100.3,2383,6.9,745510,53.61,NA,NA,NA,NA,67,3,"4-Seam Fastball",3,0,3,217,0
"FF",2024-05-03,99,-1.55,6.05,641857,693312,NA,"foul",9,"R","L","R","PIT","COL","S",NA,NA,1,0,2024,-0.84,1.58,0.47,2.13,NA,678662,686668,2,9,"Top",NA,NA,170,74.1,59,99.8,2411,7,745510,53.5,NA,NA,NA,NA,67,2,"4-Seam Fastball",3,0,3,212,0
"FF",2024-05-03,99.1,-1.54,6.06,641857,693312,NA,"ball",14,"R","L","R","PIT","COL","B",NA,NA,0,0,2024,-0.8,1.59,0.83,2.14,NA,678662,686668,2,9,"Top",NA,NA,NA,NA,NA,99.9,2426,6.9,745510,53.58,NA,NA,NA,NA,67,1,"4-Seam Fastball",3,0,3,215,0
"SI",2024-05-03,92.2,0.88,5.62,641857,527048,"strikeout","called_strike",4,"R","L","L","PIT","COL","S",2,NA,1,2,2024,1.49,1.23,-0.79,2.61,NA,NA,678662,1,1,"Top",NA,NA,NA,NA,NA,91.8,2093,6.1,745510,54.38,NA,0,0,NA,3,4,"Sinker",0,0,0,135,0.028
"SI",2024-05-03,90.9,1.23,5.81,641857,527048,NA,"swinging_strike",3,"R","L","L","PIT","COL","S",NA,NA,1,1,2024,1.35,1.22,0.66,2.96,NA,NA,678662,1,1,"Top",NA,NA,NA,NA,NA,89.8,2093,5.7,745510,54.77,NA,NA,NA,NA,3,3,"Sinker",0,0,0,132,0
"SI",2024-05-03,92,1.1,5.75,641857,527048,NA,"called_strike",4,"R","L","L","PIT","COL","S",NA,NA,1,0,2024,1.45,1.1,-0.51,2.59,NA,NA,678662,1,1,"Top",NA,NA,NA,NA,NA,91.2,2123,5.9,745510,54.59,NA,NA,NA,NA,3,2,"Sinker",0,0,0,137,0
"SI",2024-05-03,92.5,1.24,5.76,641857,527048,NA,"ball",12,"R","L","L","PIT","COL","B",NA,NA,0,0,2024,1.46,1.11,1.35,3.05,NA,NA,678662,1,1,"Top",NA,NA,NA,NA,NA,92,2111,5.9,745510,54.58,NA,NA,NA,NA,3,1,"Sinker",0,0,0,134,0
"SI",2024-05-03,91.5,0.96,5.81,553869,527048,"double","hit_into_play",5,"R","R","L","PIT","COL","X",7,"line_drive",3,2,2024,1.36,0.91,-0.14,2.34,NA,NA,NA,0,6,"Top",79.82,47.71,374,105.8,17,90.9,2012,6,745510,54.55,0.54,0.65,1,5,39,6,"Sinker",1,0,1,136,-0.068
"CU",2024-05-03,79.8,1.22,5.79,553869,527048,NA,"ball",14,"R","R","L","PIT","COL","B",NA,NA,2,2,2024,-0.16,-0.44,0.15,0.12,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,78.7,2437,5.7,745510,54.77,NA,NA,NA,NA,39,5,"Curveball",1,0,1,321,0
"SI",2024-05-03,92.2,0.93,5.72,553869,527048,NA,"ball",11,"R","R","L","PIT","COL","B",NA,NA,1,2,2024,1.36,1.07,-0.94,2.35,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,91.5,2118,5.9,745510,54.62,NA,NA,NA,NA,39,4,"Sinker",1,0,1,134,0
"CU",2024-05-03,77.8,1.27,5.87,553869,527048,NA,"called_strike",12,"R","R","L","PIT","COL","S",NA,NA,1,1,2024,-0.2,-0.77,0.99,2.88,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,76.7,2448,5.6,745510,54.94,NA,NA,NA,NA,39,3,"Curveball",1,0,1,316,0
"FC",2024-05-03,88.9,1.1,5.75,553869,527048,NA,"foul",1,"R","R","L","PIT","COL","S",NA,NA,1,0,2024,0.31,1.34,-0.62,3.07,NA,NA,NA,0,6,"Top",NA,NA,186,66.1,52,88.2,2272,5.8,745510,54.75,NA,NA,NA,NA,39,2,"Cutter",1,0,1,154,0
"SI",2024-05-03,90.4,1.34,5.69,553869,527048,NA,"ball",14,"R","R","L","PIT","COL","B",NA,NA,0,0,2024,1.41,0.91,1.69,1.63,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,89.5,2127,5.6,745510,54.87,NA,NA,NA,NA,39,1,"Sinker",1,0,1,135,0
"CU",2024-05-03,80.4,1.18,5.82,553869,527048,"force_out","hit_into_play",9,"R","R","L","PIT","COL","X",6,"ground_ball",1,2,2024,0.15,-0.08,0.53,1.83,NA,607732,641857,2,3,"Top",105.79,143.93,98,100.1,4,80.1,2480,5.8,745510,54.69,0.54,0.505,0,4,21,4,"Curveball",0,0,0,306,0.048
"SI",2024-05-03,92.4,0.66,5.76,553869,527048,NA,"ball",11,"R","R","L","PIT","COL","B",NA,NA,0,2,2024,1.27,1.06,-0.72,4.37,NA,607732,641857,2,3,"Top",NA,NA,NA,NA,NA,91.6,2012,5.8,745510,54.74,NA,NA,NA,NA,21,3,"Sinker",0,0,0,142,0
"SI",2024-05-03,91.8,0.87,5.79,553869,527048,NA,"swinging_strike",12,"R","R","L","PIT","COL","S",NA,NA,0,1,2024,1.34,0.89,0.49,3.35,NA,607732,641857,2,3,"Top",NA,NA,NA,NA,NA,91,2018,5.8,745510,54.69,NA,NA,NA,NA,21,2,"Sinker",0,0,0,140,0
"FC",2024-05-03,89.3,1.34,5.59,553869,527048,NA,"called_strike",14,"R","R","L","PIT","COL","S",NA,NA,0,0,2024,0.3,0.96,0.88,2.27,NA,607732,641857,2,3,"Top",NA,NA,NA,NA,NA,89,2227,5.9,745510,54.64,NA,NA,NA,NA,21,1,"Cutter",0,0,0,151,0
"CH",2024-05-03,84.4,1.13,5.8,553869,527048,"single","hit_into_play",9,"R","R","L","PIT","COL","X",7,"line_drive",2,2,2024,1.38,0.84,0.53,1.97,NA,NA,678662,2,1,"Top",99.94,131.47,215,84.9,16,83.7,1704,5.9,745510,54.62,0.986,0.909,1,4,4,5,"Changeup",0,0,0,125,-0.02
"SI",2024-05-03,91.5,0.85,5.87,553869,527048,NA,"ball",11,"R","R","L","PIT","COL","B",NA,NA,1,2,2024,1.53,1.03,-1.14,2.44,NA,NA,678662,2,1,"Top",NA,NA,NA,NA,NA,90.7,2060,5.8,745510,54.71,NA,NA,NA,NA,4,4,"Sinker",0,0,0,138,0
"CU",2024-05-03,78.8,1.13,5.87,553869,527048,NA,"foul",7,"R","R","L","PIT","COL","S",NA,NA,1,1,2024,0.13,-0.2,-0.34,1.88,NA,NA,678662,2,1,"Top",NA,NA,274,88,20,78.7,2370,5.9,745510,54.65,NA,NA,NA,NA,4,3,"Curveball",0,0,0,294,0
"SI",2024-05-03,93.3,0.82,5.8,553869,527048,NA,"called_strike",1,"R","R","L","PIT","COL","S",NA,NA,1,0,2024,1.57,0.86,-0.58,2.86,NA,NA,678662,2,1,"Top",NA,NA,NA,NA,NA,92.3,2129,5.9,745510,54.58,NA,NA,NA,NA,4,2,"Sinker",0,0,0,135,0
"CU",2024-05-03,80.6,1.13,5.86,553869,527048,NA,"ball",13,"R","R","L","PIT","COL","B",NA,NA,0,0,2024,-0.11,-0.23,-0.94,2.19,NA,NA,678662,2,1,"Top",NA,NA,NA,NA,NA,80.3,2475,5.9,745510,54.57,NA,NA,NA,NA,4,1,"Curveball",0,0,0,314,0
"SI",2024-05-03,96.4,-1.79,5.71,553869,670059,"field_out","hit_into_play",8,"R","R","R","PIT","COL","X",6,"ground_ball",1,0,2024,-1.57,0.72,-0.07,1.91,NA,NA,NA,0,8,"Top",110.85,149.05,6,97,-18,96.2,2241,6.4,745510,54.11,0.154,0.122,0,2,54,2,"Sinker",3,0,3,222,0.007
"ST",2024-05-03,83.8,-1.92,5.58,553869,670059,NA,"ball",4,"R","R","R","PIT","COL","B",NA,NA,0,0,2024,0.37,0.79,-0.75,2.59,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,NA,83.5,2523,6.4,745510,54.09,NA,NA,NA,NA,54,1,"Sweeper",3,0,3,91,0
"CU",2024-05-03,79.1,1.24,5.77,660707,527048,"single","hit_into_play",14,"R","R","L","PIT","COL","X",7,"line_drive",2,2,2024,-0.26,-0.23,0.02,1.05,NA,553869,NA,0,6,"Top",50.86,97.5,274,90.7,15,78.8,2425,5.9,745510,54.63,0.974,0.906,1,4,40,6,"Curveball",1,0,2,296,-0.1
"SI",2024-05-03,89.9,0.91,5.81,660707,527048,NA,"foul",11,"R","R","L","PIT","COL","S",NA,NA,2,2,2024,1.19,0.96,-0.93,2.49,NA,553869,NA,0,6,"Top",NA,NA,6,88.4,-23,89.5,1982,5.8,745510,54.66,NA,NA,NA,NA,40,5,"Sinker",1,0,1,134,0
"CU",2024-05-03,78.8,1.06,5.83,660707,527048,NA,"swinging_strike_blocked",13,"R","R","L","PIT","COL","S",NA,NA,2,1,2024,-0.09,0.04,-0.18,0.51,NA,553869,NA,0,6,"Top",NA,NA,NA,NA,NA,78.8,2416,5.9,745510,54.57,NA,NA,NA,NA,40,4,"Curveball",1,0,1,282,0
"SI",2024-05-03,92.1,0.9,5.72,660707,527048,NA,"called_strike",8,"R","R","L","PIT","COL","S",NA,NA,2,0,2024,1.18,0.62,-0.27,2.06,NA,553869,NA,0,6,"Top",NA,NA,NA,NA,NA,91.9,1971,5.9,745510,54.62,NA,NA,NA,NA,40,3,"Sinker",1,0,1,139,0
"CH",2024-05-03,84,1.18,5.74,660707,527048,NA,"blocked_ball",13,"R","R","L","PIT","COL","B",NA,NA,1,0,2024,0.93,0.67,-0.34,0.77,NA,553869,NA,0,6,"Top",NA,NA,NA,NA,NA,83.5,1779,5.8,745510,54.68,NA,NA,NA,NA,40,2,"Changeup",1,0,1,130,0
"FC",2024-05-03,88.8,1.18,5.64,660707,527048,NA,"ball",13,"R","R","L","PIT","COL","B",NA,NA,0,0,2024,0.12,1.03,-0.82,1.32,NA,553869,NA,0,6,"Top",NA,NA,NA,NA,NA,88.8,2108,6,745510,54.5,NA,NA,NA,NA,40,1,"Cutter",1,0,1,148,0
"SI",2024-05-03,91.6,1,5.81,660707,527048,"field_out","hit_into_play",8,"R","R","L","PIT","COL","X",8,"fly_ball",0,2,2024,1.35,0.94,-0.24,2.02,NA,NA,NA,0,4,"Top",134.33,68.3,325,94.8,37,90.9,2030,5.8,745510,54.66,0.094,0.186,0,3,25,3,"Sinker",0,0,0,136,0.027
"FC",2024-05-03,89.2,1.08,5.8,660707,527048,NA,"called_strike",7,"R","R","L","PIT","COL","S",NA,NA,0,1,2024,0.34,1.22,-0.42,1.97,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,NA,88.5,2124,5.8,745510,54.75,NA,NA,NA,NA,25,2,"Cutter",0,0,0,146,0
"SI",2024-05-03,90.3,1.15,5.91,660707,527048,NA,"called_strike",7,"R","R","L","PIT","COL","S",NA,NA,0,0,2024,1.4,0.83,-0.52,1.84,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,NA,89.1,2042,5.7,745510,54.83,NA,NA,NA,NA,25,1,"Sinker",0,0,0,138,0
"CU",2024-05-03,80.5,1.22,5.85,660707,527048,"field_out","hit_into_play",9,"R","R","L","PIT","COL","X",7,"line_drive",0,2,2024,0.19,-0.42,0.52,1.88,NA,678662,553869,2,1,"Top",65.68,69.72,352,107.4,17,80.2,2489,6.1,745510,54.43,0.609,0.744,0,6,5,3,"Curveball",0,0,0,303,0.042
"FC",2024-05-03,88.9,1.37,5.65,660707,527048,NA,"foul",12,"R","R","L","PIT","COL","S",NA,NA,0,1,2024,0.27,0.9,1.05,2.96,NA,678662,553869,2,1,"Top",NA,NA,206,96.4,12,88.5,2214,5.8,745510,54.67,NA,NA,NA,NA,5,2,"Cutter",0,0,0,150,0
"CU",2024-05-03,80.4,1.3,5.83,660707,527048,NA,"foul",2,"R","R","L","PIT","COL","S",NA,NA,0,0,2024,0.06,-0.15,0.23,2.9,NA,678662,553869,2,1,"Top",NA,NA,109,63.3,74,79.7,2469,5.6,745510,54.88,NA,NA,NA,NA,5,1,"Curveball",0,0,0,308,0
"ST",2024-05-03,82.8,-1.87,5.68,660707,670059,"field_out","hit_into_play",9,"R","R","R","PIT","COL","X",4,"popup",1,2,2024,0.86,0.84,0.72,1.61,NA,NA,NA,1,8,"Top",167.67,145.08,171,80,62,83.3,2526,6.5,745510,53.97,0.014,0.017,0,3,55,4,"Sweeper",3,0,3,88,0.004
"ST",2024-05-03,86.4,-1.85,5.55,660707,670059,NA,"ball",14,"R","R","R","PIT","COL","B",NA,NA,0,2,2024,0.36,0.62,2.31,1.17,NA,NA,NA,1,8,"Top",NA,NA,NA,NA,NA,86.4,2484,6.4,745510,54.1,NA,NA,NA,NA,55,3,"Sweeper",3,0,3,84,0
"ST",2024-05-03,84.1,-1.84,5.67,660707,670059,NA,"called_strike",8,"R","R","R","PIT","COL","S",NA,NA,0,1,2024,0.76,0.73,-0.14,2.06,NA,NA,NA,1,8,"Top",NA,NA,NA,NA,NA,84,2480,6.4,745510,54.14,NA,NA,NA,NA,55,2,"Sweeper",3,0,3,80,0
"SI",2024-05-03,96.9,-1.85,5.73,660707,670059,NA,"foul",4,"R","R","R","PIT","COL","S",NA,NA,0,0,2024,-1.46,0.81,-0.62,2.13,NA,NA,NA,1,8,"Top",NA,NA,195,109.4,11,96.3,2228,6.1,745510,54.35,NA,NA,NA,NA,55,1,"Sinker",3,0,3,219,0
"SI",2024-05-03,91.2,1.01,5.69,453568,527048,"field_out","hit_into_play",8,"R","L","L","PIT","COL","X",3,"ground_ball",0,0,2024,1.22,0.65,0.13,2.06,NA,660707,NA,0,6,"Top",157.51,158.74,7,86.3,-16,90.9,2014,5.8,745510,54.72,0.086,0.083,0,2,41,1,"Sinker",2,0,2,135,0.004
"SI",2024-05-03,91.2,1.19,5.67,453568,527048,"field_out","hit_into_play",14,"R","L","L","PIT","COL","X",3,"ground_ball",1,1,2024,1.33,0.72,0.92,2.31,NA,NA,NA,1,4,"Top",165.39,152.08,11,69.3,-11,90.6,2010,5.8,745510,54.7,0.074,0.072,0,2,26,3,"Sinker",0,0,0,139,0.019
"SI",2024-05-03,91.3,1.1,5.67,453568,527048,NA,"called_strike",8,"R","L","L","PIT","COL","S",NA,NA,1,0,2024,1.23,0.94,-0.13,2.04,NA,NA,NA,1,4,"Top",NA,NA,NA,NA,NA,90.8,2034,5.8,745510,54.65,NA,NA,NA,NA,26,2,"Sinker",0,0,0,136,0
"FC",2024-05-03,88.4,1.18,5.71,453568,527048,NA,"ball",13,"R","L","L","PIT","COL","B",NA,NA,0,0,2024,0.23,0.99,-1.34,1.34,NA,NA,NA,1,4,"Top",NA,NA,NA,NA,NA,88.5,2164,6.1,745510,54.37,NA,NA,NA,NA,26,1,"Cutter",0,0,0,154,0
"SI",2024-05-03,91.1,1.18,5.84,453568,527048,"field_out","hit_into_play",3,"R","L","L","PIT","COL","X",4,"ground_ball",1,0,2024,1.37,0.88,0.42,3.01,NA,NA,NA,0,2,"Top",145.39,150.86,80,74.4,7,90.3,2048,5.6,745510,54.87,0.246,0.238,0,2,9,2,"Sinker",0,0,0,141,0.023
"FF",2024-05-03,90.2,1.19,5.9,453568,527048,NA,"ball",12,"R","L","L","PIT","COL","B",NA,NA,0,0,2024,1.04,1,1.55,3.47,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,NA,89.5,2100,5.7,745510,54.83,NA,NA,NA,NA,9,1,"4-Seam Fastball",0,0,0,137,0
"SI",2024-05-03,96.2,-1.58,5.88,453568,670059,"single","hit_into_play",6,"R","L","R","PIT","COL","X",8,"ground_ball",0,2,2024,-1.09,0.87,0.31,2.57,NA,NA,NA,2,8,"Top",129.03,104.81,167,95.2,8,96.3,2229,6.2,745510,54.28,0.594,0.595,1,4,56,3,"Sinker",3,0,3,213,-0.003
"FC",2024-05-03,92.3,-1.74,5.76,453568,670059,NA,"foul",14,"R","L","R","PIT","COL","S",NA,NA,0,1,2024,-0.02,0.48,0.52,1.13,NA,NA,NA,2,8,"Top",NA,NA,63,82.6,4,92.4,2422,6.5,745510,54.03,NA,NA,NA,NA,56,2,"Cutter",3,0,3,193,0
"FC",2024-05-03,91,-1.84,5.78,453568,670059,NA,"swinging_strike",8,"R","L","R","PIT","COL","S",NA,NA,0,0,2024,-0.06,0.44,-0.15,1.54,NA,NA,NA,2,8,"Top",NA,NA,NA,NA,NA,90.8,2315,6.3,745510,54.2,NA,NA,NA,NA,56,1,"Cutter",3,0,3,194,0
"SI",2024-05-03,90.8,1.13,5.9,663898,527048,"field_out","hit_into_play",5,"R","R","L","PIT","COL","X",8,"fly_ball",0,0,2024,1.22,1.01,0.08,2.44,NA,NA,NA,2,4,"Top",128.69,81.24,293,96.1,50,90,2009,5.8,745510,54.68,0.003,0.003,0,3,27,1,"Sinker",0,0,0,135,0.013
"SI",2024-05-03,92.6,0.8,5.8,663898,527048,"strikeout","called_strike",4,"R","R","L","PIT","COL","S",2,NA,1,2,2024,1.39,0.87,-0.73,2.34,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,NA,92.1,1991,5.8,745510,54.67,NA,0,0,NA,10,4,"Sinker",0,0,0,139,0.017
"FC",2024-05-03,89.4,1.31,5.75,663898,527048,NA,"ball",12,"R","R","L","PIT","COL","B",NA,NA,0,2,2024,0.62,0.98,1.14,3.2,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,NA,89.6,2171,5.8,745510,54.71,NA,NA,NA,NA,10,3,"Cutter",0,0,0,158,0
"SI",2024-05-03,91.9,0.91,5.8,663898,527048,NA,"called_strike",1,"R","R","L","PIT","COL","S",NA,NA,0,1,2024,1.28,0.75,-0.48,3.02,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,NA,91.4,1956,5.9,745510,54.64,NA,NA,NA,NA,10,2,"Sinker",0,0,0,135,0
"CU",2024-05-03,78.9,1.27,5.91,663898,527048,NA,"foul",6,"R","R","L","PIT","COL","S",NA,NA,0,0,2024,0.18,-0.34,0.28,2.4,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,NA,78.4,2420,5.6,745510,54.91,NA,NA,NA,NA,10,1,"Curveball",0,0,0,294,0
"ST",2024-05-03,83.5,-1.87,5.7,663898,670059,"strikeout","swinging_strike",14,"R","R","R","PIT","COL","S",2,NA,3,2,2024,1.38,0.34,1.44,1.53,NA,NA,595909,2,8,"Top",NA,NA,NA,NA,NA,83.6,2501,6.5,745510,53.99,NA,0,0,NA,57,6,"Sweeper",3,0,3,90,0.006
"ST",2024-05-03,82.3,-1.89,5.69,663898,670059,NA,"ball",14,"R","R","R","PIT","COL","B",NA,NA,2,2,2024,0.67,0.47,1.67,1.38,NA,NA,595909,2,8,"Top",NA,NA,NA,NA,NA,82.6,2415,6.5,745510,54.03,NA,NA,NA,NA,57,5,"Sweeper",3,0,3,74,0
"ST",2024-05-03,83.7,-1.87,5.64,663898,670059,NA,"called_strike",9,"R","R","R","PIT","COL","S",NA,NA,2,1,2024,1.11,0.46,0.76,1.69,NA,NA,595909,2,8,"Top",NA,NA,NA,NA,NA,83.5,2483,6.3,745510,54.16,NA,NA,NA,NA,57,4,"Sweeper",3,0,3,97,0
"FF",2024-05-03,95.9,-1.18,6.1,663898,676702,"single","hit_into_play",14,"R","R","R","PIT","COL","X",9,"line_drive",3,2,2024,0.04,1.06,1.36,2.41,660707,NA,NA,1,6,"Top",185.76,128.43,146,75.7,11,95,2468,6.1,745510,54.41,0.311,0.28,1,4,42,12,"4-Seam Fastball",2,0,3,208,-0.042
"SI",2024-05-03,96.8,-2.05,5.7,663898,670059,NA,"ball",11,"R","R","R","PIT","COL","B",NA,NA,1,1,2024,-1.22,0.69,-0.95,3.36,NA,NA,595909,2,8,"Top",NA,NA,NA,NA,NA,96.9,2294,6.3,745510,54.2,NA,NA,NA,NA,57,3,"Sinker",3,0,3,221,0
"ST",2024-05-03,82.7,-2.09,5.68,663898,670059,NA,"swinging_strike",12,"R","R","R","PIT","COL","S",NA,NA,1,0,2024,1.02,0.84,0.86,2.65,NA,NA,595909,2,8,"Top",NA,NA,NA,NA,NA,82.5,2457,6.2,745510,54.27,NA,NA,NA,NA,57,2,"Sweeper",3,0,3,82,0
"SL",2024-05-03,85.9,-1.43,5.95,663898,676702,NA,"foul",1,"R","R","R","PIT","COL","S",NA,NA,3,2,2024,0.67,0.61,-0.32,2.95,660707,NA,NA,1,6,"Top",NA,NA,184,93.8,59,85.9,2652,6,745510,54.53,NA,NA,NA,NA,42,11,"Slider",2,0,2,93,0
"SI",2024-05-03,97.5,-1.77,5.74,663898,670059,NA,"ball",13,"R","R","R","PIT","COL","B",NA,NA,0,0,2024,-1.25,0.92,-0.14,1.4,NA,NA,595909,2,8,"Top",NA,NA,NA,NA,NA,97.2,2144,6.5,745510,54.02,NA,NA,NA,NA,57,1,"Sinker",3,0,3,222,0
"FF",2024-05-03,96.2,-1.31,6,663898,676702,NA,"foul",5,"R","R","R","PIT","COL","S",NA,NA,3,2,2024,-0.3,1.3,0.21,2.34,660707,NA,NA,1,6,"Top",NA,NA,148,77.9,69,95.6,2541,6.1,745510,54.44,NA,NA,NA,NA,42,10,"4-Seam Fastball",2,0,2,203,0
"FC",2024-05-03,92.8,-1.19,6.03,663898,676702,NA,"ball",14,"R","R","R","PIT","COL","B",NA,NA,2,2,2024,0.17,0.75,2.23,1.92,660707,NA,NA,1,6,"Top",NA,NA,NA,NA,NA,92.3,2708,6.1,745510,54.44,NA,NA,NA,NA,42,9,"Cutter",2,0,2,181,0
"FF",2024-05-03,96.1,-1.27,6.02,663898,676702,NA,"foul",6,"R","R","R","PIT","COL","S",NA,NA,2,2,2024,-0.22,1.17,0.66,2.24,660707,NA,NA,1,6,"Top",NA,NA,222,75.1,35,96.1,2610,6.3,745510,54.25,NA,NA,NA,NA,42,8,"4-Seam Fastball",2,0,2,206,0
"SL",2024-05-03,84.2,-1.19,6.02,663898,676702,NA,"foul",3,"R","R","R","PIT","COL","S",NA,NA,2,2,2024,0.79,0.5,0.71,3.2,660707,NA,NA,1,6,"Top",NA,NA,149,77.2,69,84.4,2500,6.3,745510,54.22,NA,NA,NA,NA,42,7,"Slider",2,0,2,84,0
"FF",2024-05-03,96.1,-1.24,6.21,663898,676702,NA,"ball",12,"R","R","R","PIT","COL","B",NA,NA,1,2,2024,-0.08,1.12,0.04,3.8,660707,NA,NA,1,6,"Top",NA,NA,NA,NA,NA,96,2415,6,745510,54.54,NA,NA,NA,NA,42,6,"4-Seam Fastball",2,0,2,205,0
"FF",2024-05-03,96,-1.32,6.09,663898,676702,NA,"foul",3,"R","R","R","PIT","COL","S",NA,NA,1,2,2024,-0.35,1.23,0.65,2.81,660707,NA,NA,1,6,"Top",NA,NA,224,77.4,24,95.9,2342,6,745510,54.47,NA,NA,NA,NA,42,5,"4-Seam Fastball",2,0,2,211,0
"FC",2024-05-03,91.5,-1.16,6.15,663898,676702,NA,"ball",12,"R","R","R","PIT","COL","B",NA,NA,0,2,2024,0.25,0.51,2.1,2.74,660707,NA,NA,1,6,"Top",NA,NA,NA,NA,NA,91.7,2546,6.1,745510,54.42,NA,NA,NA,NA,42,4,"Cutter",2,0,2,180,0
